date,broker,type,stock,industry,rating,target_price,note
2026-09-09,－(法人／投顧／分析師 無評等或無目標價),－,台積電(2330)聯發科(2454)日月光投控(3711)鴻海(2317)廣達(2382)／光通訊CPO-NPO／欣興(3037)／京鼎(3413)／大量(3167)華邦電(2344)光聖(6442)上詮(3363)波若威(3163)聯亞(3081)華星光(4979)／大立光(3008)／友達(2409)群創(3481)／飛捷(6206)／家登(3680)光罩(2338),市場－產業與個股背景,無評等或無目標價,無,方向性/背景10則合併 不另建摘要；(1)★瑞銀證券具名(ctee 20260909701149-430201)=全球最看好11檔晶片股名單中點名5家台廠=台積電2330 聯發科2454 日月光投控3711 鴻海2317 廣達2382；預估Q3 DDR價格季增22% NAND合約價漲20% 記憶體供不應求延續至2027年 2026全球半導體營收上看1.63兆美元；★未給個股評等與目標價 (2)★花旗環球Atif Malik團隊具名(ctee 20260909701071-430704)=關注焦點由CPO轉向NPO NPO 2027年導入2028年大規模部署 雷射器與光纖被形容為下一個HBM CPO瓶頸在測試產能年產僅數千至1萬台需擴100倍；未點名台股個股 (3)欣興3037(udn 9743083 09:39)=★外資與投信對洗產地風暴冷靜以對 一致認為主要是PCB產品而非ABF載板 對基本面及財務數字影響有限 不改變正向看法 8月營收177.46億(月增9.2% 年增56.3%) 今年AI營收占比目標60%以上(載板AI占比去年40%→今年計劃60%) 09/09收993(+39 +4.09%)；(4)台新投顧總經理黃文清具名(ctee 20260909701426-430201)=超級央行周市場觀望量能偏低 認為升息屬預防性質對多頭實質衝擊有限 操作宜重個股輕指數 48K仍有機會 看晶圓代工/ABF載板/光通訊/海運/金融 (5)摩爾投顧江國中具名(ctee 20260909700734-430205)=AGI算力軍備競賽拉回布局名單=台積電 聯發科 大量3167 華邦電 光聖6442 上詮3363 波若威3163 聯亞3081 華星光4979；稱台積電2026全年資本支出預估由520-560億美元提高至600-640億美元；★另稱法人大幅上修聯發科未來EPS與目標價但未給任何數字 (6)鈞弘資本沈萬鈞具名(ctee 20260909700942-430201)=聯發科真正關鍵是取得台積電先進製程與封裝產能＋Google TPU ASIC 認為大立光正在複製聯發科前一階段的故事 近期外資調降大立光評等不宜單純解讀為看空 (7)分析師黃靜雪 王兆立(★具名個人未載所屬 ctee 20260909700584-430201 / udn 9743654)=集邦稱9月電視面板報價全面止跌 Q3電視面板採購季增15%；★惟王兆立提醒友達賣廠獲利屬一次性業外 本業無結構性改善 34元前高難度高；今年法人合計賣超近49萬張 股價已漲逾1倍 (8)京鼎3413(udn 9744249 16:20)=受邀元大證券2026年第3季投資論壇 2026Q2合併營收63億(季增13.3% 年增21.1%)創單季新高 上半年118.61億(年增17.8%) 泰國春武里廠7月起放量 下半年可望優於上半年；★元大未給評等或目標價 內容為公司自述 (9)★未具名法人 飛捷6206(ctee 20260909701247-430201)=8月營收5.83億年增62.18% 前8月45.43億年增30.08% 法人指出即便Q4為傳統淡季 公司目標2026下半年與上半年五五波 優於市場預期 (10)家登3680 光罩2338(udn 9743314 10:55)=台積電攜ASML推進12吋High NA EUV光罩 兩檔跳空漲停(573元 41.5元) 耗材供應鏈訂單能見度拉長至2028年；來源如上
2026-09-09,－(近24小時無新券商觀點),－,萬潤(6187),半導體－封裝自動化設備(自選股),無新評等,無新目標價,自選股本場次(週三盤後 窗口09/09 08:10至19:10)追蹤；★經WebSearch六組query＋news.cnyes.com＋cnyes twstock 6187＋histock 6187新聞列表＋goodinfo交叉查核 無任何新券商評等或目標價；既有紀錄不變=瑞銀1700(08/18) 高盛1550(07/10) 美銀1500(07/27) 高盛1800(04/23) 大摩1580 摩根大通1450 富邦800；★行情09/09=收1330(-55 -3.97%) 開1410 高1425 低1325(來源聚財網stock.wearn.com/a6187.html meta明寫「2026/09/09 收盤1330」 並經winvest.tw 5日均線1338.00反推(1300+1305+1370+1385+1330)/5內部自洽佐證)；★★成交張數來源分歧=2967張(聚財網09/09) vs 2844張(HiStock stock/6187表頭09/09) 兩站皆標09/09 兩者並列不取捨 需第三來源仲裁；成交金額待補(無任何09/09來源提供)；市值1306.89億(winvest明確標註2026/09/09)；本益比09/09待補；★三大法人09/09(HiStock表格標更新時間2026.09.09 頁尾時戳19:17:14 兩判準一致)=外資-583 投信+4 自營-7(自買-1 避險-6) 合計-586張；外資賣超1天終止連2買 投信自09/03起買超5天累計+495張；★融資融券 券資比 資券當沖率 現股當沖率 借券賣出餘額 外資持股張數與持股比 09/09全部待補(所有可存取來源於19:10前仍停在09/08)；09/08參考值=融資3464張 融券51張 券資比1.47% 借券賣出餘額2724張 現股當沖率54.72% 外資持股32871張/33.47%；★★★資料品質重大發現(需修正前場次判定)=HiStock對09/08三大法人數字已自行修正 09/08當日快取版為投信+380/合計+540 09/09版改為投信+352/合計+512 與Goodinfo一致 ★前場次判定「Goodinfo投信欄為異常值 三方比對支持HiStock的+380/+540」應予推翻 實際是HiStock盤後先給暫定值隔日再修正 往後對HiStock當日盤後法人數字應視為暫定值 不可用來否定Goodinfo；★數據面解讀(非券商觀點)=股價連3漲後今日收黑-3.97% 外資由連2買轉為單日賣超583張 投信買超動能大幅收斂至僅+4張(連5買但幾近持平) 8月營收年增103.06%的利多在兩個交易日內已由市場回吐 量價與籌碼皆未能延續；★券商分點(HiStock標09/08)=賣超 國票-敦北法人-117 美商高盛-111 花旗環球-57 新加坡商瑞銀-50；買超 富邦+375 港商野村+177 統一-南京+130；★入口新鮮度=★★聚財網stock.wearn.com/a6187.html本場次為行情最快入口(meta直接寫收盤日期與價格)建議升格為行情首選 但同站acredit.asp(資券)與foreign.asp(外資持股)落後一日 netbuy.asp嚴重落後至115/08/17不可用；★★winvest.tw/Stock/Symbol/Comment/6187市值標09/09 均線與收盤自洽 可作收盤價交叉驗證第二來源；★★histock.tw/stock/6187頁尾19:17:14為本場次唯一09/09三大法人來源 但★同一頁的融資融券與借券區塊自帶「更新時間:2026.09.08」 區塊各自有獨立時戳必須逐區塊看；★histock chips.aspx?no=6187&m=mg頁尾標09/09 08:14:56但資料末列09/08=「頁尾時戳新資料舊」典型案例 兩判準缺一不可；★★cmoney.tw/forum/stock/6187本場次為09/09約09:13盤中快照(顯示成交1380/最低1370/總量1425/均價1397.47)★絕不可當收盤用 新判準=看側欄貼文時戳(比看同學都在看更直接)；★cnyes twstock 6187明寫市場收盤09/08不可用 且個股新聞區塊再次渲染成旭源8421 該bug完全成立；★goodinfo StockDetail與StockAnnounceList本場次遭web_fetch provenance阻擋 多次搜尋無法讓URL進入結果集 前場次「最佳單頁」本場次無法使用；★goodinfo ShowBuySaleChart停09/07整站落後兩日；★pchome megatime 302導向set_cookie.php回傳空白 建議加入黑名單；★Yahoo股市/nstock.tw沿用黑名單；★另記09/08成交量分歧 HiStock/CMoney記3668張 cnyes記3519張；來源wearn a6187 + winvest 6187 + histock 6187 + histock chips m=mg + cnyes twstock 6187 + news.cnyes tag 萬潤 + goodinfo 6187 + WebSearch
2026-09-10,本土金控法人（★未具名）,內資,台積電(2330),半導體－晶圓代工,強力買進（★未載新評/調升/維持）,3220（前值★未載）,2026年EPS估106.83元(+61.3%)、2027年140.11元(+31.2%)；A16製程Q4商業量產；已做個股摘要；來源wantrich 20260910900002
2026-09-10,本土金控法人（★未具名）,內資,日月光投控(3711),半導體－封測/先進封裝,買進（★未載新評/調升/維持）,840（前值★未載）,2026年EPS估18.36元(+97.2%)、2027年29.57元(+61.1%)；PowerSiP配線功率損耗12%減半至6%；已做個股摘要；來源wantrich 20260910900002
2026-09-10,本土金控法人（★未具名）,內資,中砂(1560),半導體材料－鑽石碟,買進（★未載新評/調升/維持）,840（前值★未載）,鑽石碟需求；★原文未揭露EPS預估與評價假設；已做個股摘要；來源wantrich 20260910900002
2026-09-10,本土金控法人（★未具名）,內資,昇陽半導體(8028),半導體材料－再生晶圓,買進（★未載新評/調升/維持）,290（前值★未載）,再生晶圓需求；★原文未揭露EPS預估；已做個股摘要；來源wantrich 20260910900002
2026-09-10,摩根士丹利＋美銀證券＋花旗環球（★三家具名）,外資,致茂(2360),半導體設備－測試/光電測試CPO,★原文未載制式評等（用字「同步看好未來成長」）,★模糊表述「股價預期上看3字頭」（前值★未載）,8月營收56.32億創高 7-8月累計達共識77%；外資估2026-28EPS 46.73/80.05/100.11元；CPO 7月起貢獻營收 2027年可能成長數倍；已做個股摘要；來源ctee 20260910700215
2026-09-10,★未具名外資（摩根士丹利具名評論營運）,外資,旺矽(6223),半導體設備－探針卡/CPO,★原文未載,★模糊表述「8000元以上」（前值★未載）,8月營收20.48億 月增13%年增70%高於大摩預估；★管理層展望保守股價恐有壓；Insertion 3按計畫Q4出貨；已做個股摘要；來源ctee 20260910700215
2026-09-10,金控旗下投顧研究機構（★未具名）,內資,宏捷科(8086),化合物半導體－VCSEL/InP,買進（★未載新評/調升/維持）,150（前值★未載）,VCSEL估今年/2027營收占比6%/8% 年增80%/59%；InP 2/3/4吋與客戶共同開發 顯著貢獻2028年後；已做個股摘要；來源ctee 20260910700288
2026-09-10,晨星 Morningstar（★具名 研究機構非券商）,★未載,聯發科(2454),IC設計,★★降評「賣出」（明確為降評）,4000（前值★未載）,★本場次唯一降評 且遠低於市場主流目標價(亞系外資10000/歐系6500/內資5100-5625)；當日股價跌85元收4625元；已做個股摘要；來源udn 9745066
2026-09-10,高盛證券（★具名）,外資,全新(2455)/上詮(3363)/惠特/高明鐵/光焱,光通訊－PIC/CPO,無（產業觀點 未給個股評等）,無,半導體展拜訪八家廠商歸納六大趨勢：PIC規模化、測試為CPO最早受惠環節、KGD、自動化耦合、FAU與雷射規格升級、CMP拋光液；來源udn 9744765
2026-09-09,FactSet分析師調查（7位 ★未具名）,外資,文曄(3036),半導體通路/IC通路,★原文未載,300（前值★未載；★8月同類報導為310）,2026年EPS中位數26.41→26.62元(最高30.02/最低22.33)；2027年中位數31.51元；已做個股摘要；來源cnyes 6601459
2026-09-09,FactSet分析師調查（5位 ★未具名）,外資,環宇-KY(4991),半導體－三五族化合物/光通訊,綜合評級積極樂觀6位/中立0/悲觀0（★人數與樣本數不一致 待確認）,663（前值630 ★調升+5.24%；最高710最低531）,8日收493元 近5日跌9.37%落後半導體類指數(+1.78%)；已做個股摘要；來源cnyes 6601259
2026-09-09,凱基投顧（★具名）,內資,禾伸堂(3026),被動元件－MLCC/AI伺服器NP0,增持（維持）,1000（前值950 ★調升）,估今明2年營收168億/279億 毛利率26.6%/39.3% EPS 14.85/39.73元；AI伺服器NP0市占44%/48%；已做個股摘要；來源wantrich 20260909900144
2026-09-09,統一投顧（★具名）,內資,國巨*(2327),被動元件－MLCC/鉭質電容,買進（重申）,688（前值★未載）,8月營收163.32億連6月新高 月增1.2%年增51.8% Q3達成率69%；估今明2年EPS 18.95/27.53元；★與花旗環球1450元差距逾一倍；已做個股摘要；來源wantrich 20260909900144
2026-09-09,花旗環球（★具名）,外資,國巨*(2327),被動元件－MLCC/鉭質電容,買進（維持）,1450（前值★未載）,7月漲價遍及MLCC與鉭質電容 Q4有更顯著上行潛力；示警需求復甦慢於預期等四大下行風險；★與統一投顧688元差距逾一倍；已做個股摘要；來源wantrich 20260909900144
2026-09-09,龍頭券商旗下投顧（★未具名 報告日9/8）,★未載,華城(1519),重電－輸配電設備,買進（★未載新評/調升/維持）,860（前值★未載）,族群6檔自高點回跌18-32%；2025年實質民間資本年增26%至2.2兆元 輸發配電設備年增12%；IEA估2030年資料中心耗電破1000TWh CAGR15%；已做個股摘要；來源wantrich 20260909900001
2026-09-09,龍頭券商旗下投顧（★未具名 報告日9/8）,★未載,中興電(1513),重電－輸配電設備/GIS,買進（★未載新評/調升/維持）,200（前值★未載）,同份重電報告中與華城同為僅有兩檔買進；★原文未提供個股層級財務預估；已做個股摘要；來源wantrich 20260909900001
2026-09-09,龍頭券商旗下投顧（★未具名 報告日9/8）,★未載,亞力(1514),重電－配電盤/電力設備,持有（★同份報告中相對保守）,113（前值★未載）,評等低於華城與中興電；★原文未提供個股層級財務預估；已做個股摘要；來源wantrich 20260909900001
2026-09-09,龍頭券商旗下投顧（★未具名 報告日9/8）,★未載,東元(1504),重電－馬達/電機電力設備,持有（★同份報告中相對保守）,80（前值★未載）,評等低於華城與中興電；士電(1503)與宏于未評等；已做個股摘要；來源wantrich 20260909900001
2026-09-09,本土法人（★未具名 報告日9/8）,內資,聯電(2303),半導體－晶圓代工(成熟製程),買進（★未載新評/調升/維持）,169（前值★未載）,估Q3晶圓出貨季增7-9% 產能利用率約90% 單季EPS上看1.47元；全年毛利率35% EPS 7.72元；★同期彙整報導稱目標價區間120-138元 數字待確認；已做個股摘要；來源wantrich 20260909900002
2026-09-09,FactSet分析師調查（11位 ★未具名）,外資,中信金(2891),金融－金控,★原文未載,73.5（前值★未載）,2026年EPS中位數4.28→4.31元(最高4.46/最低3.78)；2027年中位數4.52元；已做個股摘要；來源cnyes 6602379
2026-09-08,Factset彙整（★未具名 鉅亨外資評等統計表）,外資,聚陽(1477),紡織－成衣代工,加碼,255（前值265 ★★調降）,★本場次補收錄；表列現價198元；降價不降評；已做個股摘要；來源cnyes ratediff.aspx
2026-09-08,Factset彙整（★未具名 鉅亨外資評等統計表）,外資,萬海(2615),航運－貨櫃,加碼,105（前值101 ★調升）,★本場次補收錄；表列現價112元★已越過目標價；SCFI 9/4報3590.05點連六周漲創逾兩年新高；已做個股摘要；來源cnyes ratediff.aspx
2026-09-09,高盛證券（★具名）,外資,台股大盤,市場－大盤策略,★★調升：中性→優於大盤Overweight,指數目標54000點（前值★未載）,估2026年台灣企業整體EPS年增62%；★出自彙整報導 原報告發布日未載 數字待確認；來源wantrich 20260909900329
2026-09-09,瑞銀證券 UBS（★具名）,外資,台積電(2330)/聯發科(2454)/日月光投控(3711)/鴻海(2317)/廣達(2382),半導體－記憶體/產業觀點,重申偏好（產業觀點 未給個股評等）,無,7月全球晶片銷售月減9.8%(記憶體-16.3%)係產能不足非需求轉弱；估Q3 DDR價格季增22% NAND合約價漲20% 供不應求延續至2027年；來源ctee 20260909701149
